"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Moviment","Nacionalitat","Nombre"
2020,8,"Nou Barris",52,"la Prosperitat","Baixa","Estrangers",529
2020,8,"Nou Barris",53,"la Trinitat Nova","Baixa","Estrangers",210
2020,8,"Nou Barris",54,"Torre Baró","Baixa","Estrangers",31
2020,8,"Nou Barris",55,"Ciutat Meridiana","Baixa","Estrangers",267
2020,8,"Nou Barris",56,"Vallbona","Baixa","Estrangers",9
2020,9,"Sant Andreu",57,"la Trinitat Vella","Baixa","Estrangers",283
2020,9,"Sant Andreu",58,"Baró de Viver","Baixa","Estrangers",17
2020,9,"Sant Andreu",59,"el Bon Pastor","Baixa","Estrangers",335
2020,9,"Sant Andreu",60,"Sant Andreu","Baixa","Estrangers",552
2020,9,"Sant Andreu",61,"la Sagrera","Baixa","Estrangers",479
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Baixa","Estrangers",286
2020,9,"Sant Andreu",63,"Navas","Baixa","Estrangers",443
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Baixa","Estrangers",896
2020,10,"Sant Martí",65,"el Clot","Baixa","Estrangers",522
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Baixa","Estrangers",350
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Baixa","Estrangers",150
2020,10,"Sant Martí",68,"el Poblenou","Baixa","Estrangers",724
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Baixa","Estrangers",183
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Baixa","Estrangers",874
2020,10,"Sant Martí",71,"Provençals del Poblenou","Baixa","Estrangers",353
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Baixa","Estrangers",418
2020,10,"Sant Martí",73,"la Verneda i la Pau","Baixa","Estrangers",374
