,Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros 
53,2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,14680
52,2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,11448
51,2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,10590
50,2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,14961
49,2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,9605
129,2016,2,Eixample,7,la Dreta de l'Eixample,76,21120
48,2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,12165
46,2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,8733
45,2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,10639
44,2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,11835
43,2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,11833
42,2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,14553
41,2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,15122
40,2016,1,Ciutat Vella,3,la Barceloneta,42,12067
39,2016,1,Ciutat Vella,3,la Barceloneta,41,10287
38,2016,1,Ciutat Vella,3,la Barceloneta,40,11880
37,2016,1,Ciutat Vella,3,la Barceloneta,39,11596
36,2016,1,Ciutat Vella,3,la Barceloneta,38,10201
35,2016,1,Ciutat Vella,3,la Barceloneta,37,10872
34,2016,1,Ciutat Vella,3,la Barceloneta,36,11175
33,2016,1,Ciutat Vella,3,la Barceloneta,35,10404
47,2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,11912
130,2016,2,Eixample,7,la Dreta de l'Eixample,77,20292
131,2016,2,Eixample,7,la Dreta de l'Eixample,78,23276
132,2016,2,Eixample,7,la Dreta de l'Eixample,79,27459
228,2016,3,Sants-Montjuïc,11,el Poble Sec,2,11324
227,2016,3,Sants-Montjuïc,11,el Poble Sec,1,12846
226,2016,2,Eixample,10,Sant Antoni,173,14846
225,2016,2,Eixample,10,Sant Antoni,172,13068
224,2016,2,Eixample,10,Sant Antoni,171,13874
223,2016,2,Eixample,10,Sant Antoni,170,15028
222,2016,2,Eixample,10,Sant Antoni,169,14625
221,2016,2,Eixample,10,Sant Antoni,168,15107
220,2016,2,Eixample,10,Sant Antoni,167,16171
219,2016,2,Eixample,10,Sant Antoni,166,15224
218,2016,2,Eixample,10,Sant Antoni,165,16575
217,2016,2,Eixample,10,Sant Antoni,164,17074
216,2016,2,Eixample,10,Sant Antoni,163,17081
215,2016,2,Eixample,10,Sant Antoni,162,14255
214,2016,2,Eixample,10,Sant Antoni,161,15289
213,2016,2,Eixample,10,Sant Antoni,160,17333
212,2016,2,Eixample,10,Sant Antoni,159,15699
211,2016,2,Eixample,10,Sant Antoni,158,16457
210,2016,2,Eixample,10,Sant Antoni,157,15253
209,2016,2,Eixample,10,Sant Antoni,156,15733
208,2016,2,Eixample,10,Sant Antoni,155,14386
207,2016,2,Eixample,10,Sant Antoni,154,13490
206,2016,2,Eixample,10,Sant Antoni,153,16537
205,2016,2,Eixample,10,Sant Antoni,152,18634
204,2016,2,Eixample,10,Sant Antoni,151,16439
203,2016,2,Eixample,10,Sant Antoni,150,14478
202,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,149,15606
201,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,148,16950
200,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,147,14782
229,2016,3,Sants-Montjuïc,11,el Poble Sec,3,10486
230,2016,3,Sants-Montjuïc,11,el Poble Sec,4,13030
231,2016,3,Sants-Montjuïc,11,el Poble Sec,5,11982
232,2016,3,Sants-Montjuïc,11,el Poble Sec,6,10910
262,2016,3,Sants-Montjuïc,13,la Marina de Port,36,14218
261,2016,3,Sants-Montjuïc,13,la Marina de Port,35,12630
260,2016,3,Sants-Montjuïc,13,la Marina de Port,34,12225
259,2016,3,Sants-Montjuïc,13,la Marina de Port,33,9143
258,2016,3,Sants-Montjuïc,13,la Marina de Port,32,10658
257,2016,3,Sants-Montjuïc,13,la Marina de Port,31,11594
256,2016,3,Sants-Montjuïc,13,la Marina de Port,30,12508
255,2016,3,Sants-Montjuïc,13,la Marina de Port,29,11082
254,2016,3,Sants-Montjuïc,13,la Marina de Port,28,15021
253,2016,3,Sants-Montjuïc,13,la Marina de Port,27,12665
252,2016,3,Sants-Montjuïc,13,la Marina de Port,26,13070
251,2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,9411
250,2016,3,Sants-Montjuïc,11,el Poble Sec,24,11566
249,2016,3,Sants-Montjuïc,11,el Poble Sec,23,10673
199,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,146,17693
248,2016,3,Sants-Montjuïc,11,el Poble Sec,22,12326
246,2016,3,Sants-Montjuïc,11,el Poble Sec,20,13552
245,2016,3,Sants-Montjuïc,11,el Poble Sec,19,11029
244,2016,3,Sants-Montjuïc,11,el Poble Sec,18,10981
243,2016,3,Sants-Montjuïc,11,el Poble Sec,17,10320
242,2016,3,Sants-Montjuïc,11,el Poble Sec,16,9754
241,2016,3,Sants-Montjuïc,11,el Poble Sec,15,10488
240,2016,3,Sants-Montjuïc,11,el Poble Sec,14,9833
239,2016,3,Sants-Montjuïc,11,el Poble Sec,13,10136
238,2016,3,Sants-Montjuïc,11,el Poble Sec,12,11396
237,2016,3,Sants-Montjuïc,11,el Poble Sec,11,9151
236,2016,3,Sants-Montjuïc,11,el Poble Sec,10,10607
235,2016,3,Sants-Montjuïc,11,el Poble Sec,9,12251
234,2016,3,Sants-Montjuïc,11,el Poble Sec,8,11473
233,2016,3,Sants-Montjuïc,11,el Poble Sec,7,11611
247,2016,3,Sants-Montjuïc,11,el Poble Sec,21,13775
264,2016,3,Sants-Montjuïc,13,la Marina de Port,38,8740
198,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,145,15502
196,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,143,16253
161,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,21097
160,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,21333
159,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,20464
158,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,16262
157,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,19911
156,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,15382
155,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,20484
154,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,17321
153,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,18100
152,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,19161
151,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,16742
150,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,15765
149,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,96,17026
148,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,95,17152
147,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,19518
146,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,18121
145,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,17150
144,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,17602
143,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,17317
142,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,18202
141,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,19260
140,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,18283
139,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,19894
138,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,20169
137,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,19148
136,2016,2,Eixample,7,la Dreta de l'Eixample,83,26699
135,2016,2,Eixample,7,la Dreta de l'Eixample,82,20705
134,2016,2,Eixample,7,la Dreta de l'Eixample,81,23798
133,2016,2,Eixample,7,la Dreta de l'Eixample,80,26047
162,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,21632
163,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,110,16804
164,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,111,18094
165,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,112,21613
195,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,142,14044
194,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,141,15571
193,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,140,16398
192,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,139,15019
191,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,138,17850
190,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,137,15258
189,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,136,18958
188,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,135,14852
187,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,134,16381
186,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,133,18209
185,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,132,16113
184,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,131,16138
183,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,130,24603
182,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,129,17624
197,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,144,17086
181,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,128,16073
179,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,126,18636
178,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,125,17752
177,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,124,19385
176,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,123,16794
175,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,122,22535
174,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,121,17811
173,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,120,17364
172,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,119,17441
171,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,118,19307
170,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,117,18048
169,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,116,21066
168,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,115,15509
167,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,114,17744
166,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,113,21323
180,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,127,16519
531,2016,6,Gràcia,31,Vila de Gràcia,34,15830
532,2016,6,Gràcia,31,Vila de Gràcia,35,19589
1064,2016,10,Sant Martí,65,el Clot,234,13866
896,2016,9,Sant Andreu,61,la Sagrera,72,11552
895,2016,9,Sant Andreu,61,la Sagrera,71,13422
894,2016,9,Sant Andreu,61,la Sagrera,70,10790
893,2016,9,Sant Andreu,61,la Sagrera,69,14265
892,2016,9,Sant Andreu,61,la Sagrera,68,15260
891,2016,9,Sant Andreu,61,la Sagrera,67,12705
890,2016,9,Sant Andreu,61,la Sagrera,66,15537
889,2016,9,Sant Andreu,61,la Sagrera,65,13818
888,2016,9,Sant Andreu,61,la Sagrera,64,14725
887,2016,9,Sant Andreu,61,la Sagrera,63,15732
886,2016,9,Sant Andreu,61,la Sagrera,62,13304
885,2016,9,Sant Andreu,61,la Sagrera,61,15856
884,2016,9,Sant Andreu,61,la Sagrera,60,13742
883,2016,9,Sant Andreu,61,la Sagrera,59,13567
882,2016,9,Sant Andreu,61,la Sagrera,58,14672
881,2016,9,Sant Andreu,61,la Sagrera,57,13542
880,2016,9,Sant Andreu,61,la Sagrera,56,14875
879,2016,9,Sant Andreu,61,la Sagrera,55,12677
878,2016,9,Sant Andreu,60,Sant Andreu,54,15641
877,2016,9,Sant Andreu,60,Sant Andreu,53,16672
876,2016,9,Sant Andreu,60,Sant Andreu,52,13984
875,2016,9,Sant Andreu,60,Sant Andreu,51,15344
874,2016,9,Sant Andreu,60,Sant Andreu,50,15766
873,2016,9,Sant Andreu,60,Sant Andreu,49,14037
872,2016,9,Sant Andreu,60,Sant Andreu,48,14313
871,2016,9,Sant Andreu,60,Sant Andreu,47,16020
870,2016,9,Sant Andreu,60,Sant Andreu,46,15383
869,2016,9,Sant Andreu,60,Sant Andreu,45,14456
868,2016,9,Sant Andreu,60,Sant Andreu,44,14658
897,2016,9,Sant Andreu,61,la Sagrera,73,14410
867,2016,9,Sant Andreu,60,Sant Andreu,43,13674
898,2016,9,Sant Andreu,62,el Congrés i els Indians,74,13699
900,2016,9,Sant Andreu,62,el Congrés i els Indians,76,13013
929,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,9,16454
928,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,8,15756
927,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,7,19280
926,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,6,15352
925,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,5,15729
924,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,4,14195
923,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,3,14066
922,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,2,13475
921,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,1,12507
920,2016,9,Sant Andreu,61,la Sagrera,156,14453
919,2016,9,Sant Andreu,63,Navas,95,14167
918,2016,9,Sant Andreu,63,Navas,94,13867
917,2016,9,Sant Andreu,63,Navas,93,14454
916,2016,9,Sant Andreu,63,Navas,92,14129
915,2016,9,Sant Andreu,63,Navas,91,14048
914,2016,9,Sant Andreu,63,Navas,90,13809
913,2016,9,Sant Andreu,63,Navas,89,13544
912,2016,9,Sant Andreu,63,Navas,88,12939
911,2016,9,Sant Andreu,63,Navas,87,15575
910,2016,9,Sant Andreu,63,Navas,86,13803
909,2016,9,Sant Andreu,63,Navas,85,13818
908,2016,9,Sant Andreu,63,Navas,84,16092
907,2016,9,Sant Andreu,63,Navas,83,13999
906,2016,9,Sant Andreu,62,el Congrés i els Indians,82,13819
905,2016,9,Sant Andreu,62,el Congrés i els Indians,81,13983
904,2016,9,Sant Andreu,62,el Congrés i els Indians,80,14480
903,2016,9,Sant Andreu,62,el Congrés i els Indians,79,14597
902,2016,9,Sant Andreu,62,el Congrés i els Indians,78,13364
901,2016,9,Sant Andreu,62,el Congrés i els Indians,77,13407
899,2016,9,Sant Andreu,62,el Congrés i els Indians,75,13401
866,2016,9,Sant Andreu,60,Sant Andreu,42,15257
865,2016,9,Sant Andreu,60,Sant Andreu,41,13960
864,2016,9,Sant Andreu,60,Sant Andreu,40,14943
829,2016,9,Sant Andreu,57,la Trinitat Vella,4,9111
828,2016,9,Sant Andreu,57,la Trinitat Vella,3,8267
827,2016,9,Sant Andreu,57,la Trinitat Vella,2,8098
826,2016,9,Sant Andreu,57,la Trinitat Vella,1,7110
825,2016,8,Nou Barris,48,la Guineueta,215,13379
824,2016,8,Nou Barris,56,Vallbona,116,8445
823,2016,8,Nou Barris,55,Ciutat Meridiana,115,8006
822,2016,8,Nou Barris,55,Ciutat Meridiana,114,8395
821,2016,8,Nou Barris,55,Ciutat Meridiana,113,7786
820,2016,8,Nou Barris,55,Ciutat Meridiana,112,7601
819,2016,8,Nou Barris,55,Ciutat Meridiana,111,7673
818,2016,8,Nou Barris,55,Ciutat Meridiana,110,6690
817,2016,8,Nou Barris,54,Torre Baró,109,7558
816,2016,8,Nou Barris,54,Torre Baró,108,8019
815,2016,8,Nou Barris,53,la Trinitat Nova,107,9082
814,2016,8,Nou Barris,53,la Trinitat Nova,106,8635
813,2016,8,Nou Barris,53,la Trinitat Nova,105,8753
812,2016,8,Nou Barris,53,la Trinitat Nova,104,8793
811,2016,8,Nou Barris,53,la Trinitat Nova,103,8016
810,2016,8,Nou Barris,52,la Prosperitat,102,10132
809,2016,8,Nou Barris,52,la Prosperitat,101,11548
808,2016,8,Nou Barris,52,la Prosperitat,100,11177
807,2016,8,Nou Barris,52,la Prosperitat,99,10864
806,2016,8,Nou Barris,52,la Prosperitat,98,10115
805,2016,8,Nou Barris,52,la Prosperitat,97,10781
804,2016,8,Nou Barris,52,la Prosperitat,96,11269
803,2016,8,Nou Barris,52,la Prosperitat,95,13773
802,2016,8,Nou Barris,52,la Prosperitat,94,12015
801,2016,8,Nou Barris,52,la Prosperitat,93,10594
830,2016,9,Sant Andreu,57,la Trinitat Vella,5,11913
831,2016,9,Sant Andreu,58,Baró de Viver,6,8587
832,2016,9,Sant Andreu,58,Baró de Viver,7,8430
833,2016,9,Sant Andreu,59,el Bon Pastor,8,16064
863,2016,9,Sant Andreu,60,Sant Andreu,39,14838
862,2016,9,Sant Andreu,60,Sant Andreu,38,15249
861,2016,9,Sant Andreu,60,Sant Andreu,37,12489
860,2016,9,Sant Andreu,60,Sant Andreu,36,14654
859,2016,9,Sant Andreu,60,Sant Andreu,35,13525
858,2016,9,Sant Andreu,60,Sant Andreu,34,12841
857,2016,9,Sant Andreu,60,Sant Andreu,33,13859
856,2016,9,Sant Andreu,60,Sant Andreu,32,11790
855,2016,9,Sant Andreu,60,Sant Andreu,31,16180
854,2016,9,Sant Andreu,60,Sant Andreu,30,15487
853,2016,9,Sant Andreu,60,Sant Andreu,29,14132
852,2016,9,Sant Andreu,60,Sant Andreu,28,17056
851,2016,9,Sant Andreu,60,Sant Andreu,27,15796
850,2016,9,Sant Andreu,60,Sant Andreu,26,15928
930,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10,14518
849,2016,9,Sant Andreu,60,Sant Andreu,25,14881
847,2016,9,Sant Andreu,60,Sant Andreu,23,15338
846,2016,9,Sant Andreu,60,Sant Andreu,22,16556
845,2016,9,Sant Andreu,60,Sant Andreu,21,15945
844,2016,9,Sant Andreu,60,Sant Andreu,20,15206
843,2016,9,Sant Andreu,60,Sant Andreu,19,14925
842,2016,9,Sant Andreu,60,Sant Andreu,18,13530
841,2016,9,Sant Andreu,60,Sant Andreu,17,13787
840,2016,9,Sant Andreu,60,Sant Andreu,16,14460
839,2016,9,Sant Andreu,59,el Bon Pastor,15,9958
838,2016,9,Sant Andreu,59,el Bon Pastor,14,8906
837,2016,9,Sant Andreu,59,el Bon Pastor,13,8462
836,2016,9,Sant Andreu,59,el Bon Pastor,11,9354
835,2016,9,Sant Andreu,59,el Bon Pastor,10,11301
834,2016,9,Sant Andreu,59,el Bon Pastor,9,12481
848,2016,9,Sant Andreu,60,Sant Andreu,24,15018
931,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,11,15714
932,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,12,15504
933,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,13,13993
1029,2016,10,Sant Martí,72,Sant Martí de Provençals,109,12380
1028,2016,10,Sant Martí,72,Sant Martí de Provençals,108,12787
1027,2016,10,Sant Martí,72,Sant Martí de Provençals,107,16129
1026,2016,10,Sant Martí,72,Sant Martí de Provençals,106,13620
1025,2016,10,Sant Martí,72,Sant Martí de Provençals,105,13411
1024,2016,10,Sant Martí,71,Provençals del Poblenou,104,14652
1023,2016,10,Sant Martí,71,Provençals del Poblenou,103,13512
1022,2016,10,Sant Martí,71,Provençals del Poblenou,102,11871
1021,2016,10,Sant Martí,71,Provençals del Poblenou,101,12487
1020,2016,10,Sant Martí,71,Provençals del Poblenou,100,12298
1019,2016,10,Sant Martí,71,Provençals del Poblenou,99,10540
1018,2016,10,Sant Martí,71,Provençals del Poblenou,98,14136
1017,2016,10,Sant Martí,71,Provençals del Poblenou,97,16312
1016,2016,10,Sant Martí,71,Provençals del Poblenou,96,15985
1015,2016,10,Sant Martí,71,Provençals del Poblenou,95,11625
1014,2016,10,Sant Martí,71,Provençals del Poblenou,94,16135
1013,2016,10,Sant Martí,70,el Besòs i el Maresme,93,14392
1012,2016,10,Sant Martí,70,el Besòs i el Maresme,92,13553
1011,2016,10,Sant Martí,70,el Besòs i el Maresme,91,10954
1010,2016,10,Sant Martí,70,el Besòs i el Maresme,90,9897
1009,2016,10,Sant Martí,70,el Besòs i el Maresme,89,8348
1008,2016,10,Sant Martí,70,el Besòs i el Maresme,88,12130
1007,2016,10,Sant Martí,70,el Besòs i el Maresme,87,9138
1006,2016,10,Sant Martí,70,el Besòs i el Maresme,86,8634
1005,2016,10,Sant Martí,70,el Besòs i el Maresme,85,7752
1004,2016,10,Sant Martí,70,el Besòs i el Maresme,84,8389
1003,2016,10,Sant Martí,70,el Besòs i el Maresme,83,6262
1002,2016,10,Sant Martí,70,el Besòs i el Maresme,82,6790
1001,2016,10,Sant Martí,70,el Besòs i el Maresme,81,10289
1030,2016,10,Sant Martí,72,Sant Martí de Provençals,110,12198
1031,2016,10,Sant Martí,72,Sant Martí de Provençals,111,12759
1032,2016,10,Sant Martí,72,Sant Martí de Provençals,112,16704
1033,2016,10,Sant Martí,72,Sant Martí de Provençals,113,12559
1063,2016,10,Sant Martí,73,la Verneda i la Pau,143,10551
1062,2016,10,Sant Martí,73,la Verneda i la Pau,142,9930
1061,2016,10,Sant Martí,73,la Verneda i la Pau,141,10846
1060,2016,10,Sant Martí,73,la Verneda i la Pau,140,10346
1059,2016,10,Sant Martí,73,la Verneda i la Pau,139,10709
1058,2016,10,Sant Martí,73,la Verneda i la Pau,138,9850
1057,2016,10,Sant Martí,73,la Verneda i la Pau,137,10341
1056,2016,10,Sant Martí,73,la Verneda i la Pau,136,12185
1055,2016,10,Sant Martí,73,la Verneda i la Pau,135,11821
1054,2016,10,Sant Martí,73,la Verneda i la Pau,134,11832
1053,2016,10,Sant Martí,73,la Verneda i la Pau,133,11684
1052,2016,10,Sant Martí,73,la Verneda i la Pau,132,12302
1051,2016,10,Sant Martí,73,la Verneda i la Pau,131,15106
1050,2016,10,Sant Martí,73,la Verneda i la Pau,130,13457
1000,2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,20913
1049,2016,10,Sant Martí,73,la Verneda i la Pau,129,14434
1047,2016,10,Sant Martí,73,la Verneda i la Pau,127,13536
1046,2016,10,Sant Martí,73,la Verneda i la Pau,126,13812
1045,2016,10,Sant Martí,73,la Verneda i la Pau,125,12100
1044,2016,10,Sant Martí,73,la Verneda i la Pau,124,13370
1043,2016,10,Sant Martí,73,la Verneda i la Pau,123,12713
1042,2016,10,Sant Martí,72,Sant Martí de Provençals,122,15416
1041,2016,10,Sant Martí,72,Sant Martí de Provençals,121,11916
1040,2016,10,Sant Martí,72,Sant Martí de Provençals,120,11987
1039,2016,10,Sant Martí,72,Sant Martí de Provençals,119,12256
1038,2016,10,Sant Martí,72,Sant Martí de Provençals,118,15590
1037,2016,10,Sant Martí,72,Sant Martí de Provençals,117,12396
1036,2016,10,Sant Martí,72,Sant Martí de Provençals,116,11359
1035,2016,10,Sant Martí,72,Sant Martí de Provençals,115,12324
1034,2016,10,Sant Martí,72,Sant Martí de Provençals,114,11084
1048,2016,10,Sant Martí,73,la Verneda i la Pau,128,14196
800,2016,8,Nou Barris,52,la Prosperitat,92,12004
999,2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,15902
997,2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,17707
962,2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,12429
961,2016,10,Sant Martí,65,el Clot,41,15015
960,2016,10,Sant Martí,65,el Clot,40,13929
959,2016,10,Sant Martí,65,el Clot,39,12457
958,2016,10,Sant Martí,65,el Clot,38,14038
957,2016,10,Sant Martí,65,el Clot,37,11800
956,2016,10,Sant Martí,65,el Clot,36,15558
955,2016,10,Sant Martí,65,el Clot,35,15450
954,2016,10,Sant Martí,65,el Clot,34,13592
953,2016,10,Sant Martí,65,el Clot,33,17038
952,2016,10,Sant Martí,65,el Clot,32,14292
951,2016,10,Sant Martí,65,el Clot,31,13810
950,2016,10,Sant Martí,65,el Clot,30,14558
949,2016,10,Sant Martí,65,el Clot,29,12954
948,2016,10,Sant Martí,65,el Clot,28,14093
947,2016,10,Sant Martí,65,el Clot,27,14938
946,2016,10,Sant Martí,65,el Clot,26,14894
945,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,25,13430
944,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,24,15025
943,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,23,13444
942,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,22,14182
941,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,21,12422
940,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,20,13031
939,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,19,14210
938,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,18,13599
937,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,17,14436
936,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,16,15789
935,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,15,14965
934,2016,10,Sant Martí,64,Camp de l'Arpa del Clot,14,14055
963,2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,12504
964,2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,14642
965,2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,16505
966,2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,16395
996,2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,16881
995,2016,10,Sant Martí,68,el Poblenou,75,13154
994,2016,10,Sant Martí,68,el Poblenou,74,12987
993,2016,10,Sant Martí,68,el Poblenou,73,13018
992,2016,10,Sant Martí,68,el Poblenou,72,14362
991,2016,10,Sant Martí,68,el Poblenou,71,16386
990,2016,10,Sant Martí,68,el Poblenou,70,13251
989,2016,10,Sant Martí,68,el Poblenou,69,15400
988,2016,10,Sant Martí,68,el Poblenou,68,17540
987,2016,10,Sant Martí,68,el Poblenou,67,19940
986,2016,10,Sant Martí,68,el Poblenou,66,15505
985,2016,10,Sant Martí,68,el Poblenou,65,15368
984,2016,10,Sant Martí,68,el Poblenou,64,15046
983,2016,10,Sant Martí,68,el Poblenou,63,15210
998,2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,19396
982,2016,10,Sant Martí,68,el Poblenou,62,16910
980,2016,10,Sant Martí,68,el Poblenou,60,12985
